583	12
584	5
585	4
586	5
587	7
588	3
589	4
590	6
591	6
592	4
593	2
594	4
595	3
596	2
597	6
598	5
599	10
600	7
601	4
602	6
603	9
604	7
605	6
606	7
607	1
608	3
609	9
610	7
611	5
612	5
613	5
614	7
615	7
616	4
617	5
618	5
619	2
620	5
621	7
622	4
623	2
624	3
625	2
626	7
627	5
628	3
629	6
630	4
631	3
632	3
633	6
634	7
635	3
636	3
637	9
638	3
639	5
640	7
641	5
642	3
643	3
644	3
645	3
646	5
647	2
648	6
649	5
651	2
652	2
653	7
654	6
655	3
656	3
657	4
658	4
659	1
660	7
661	4
662	1
663	7
664	6
665	7
666	5
667	1
668	5
669	3
670	4
671	5
672	5
673	3
674	4
675	5
676	3
677	3
678	4
679	4
680	3
681	3
682	4
683	3
684	7
685	2
686	8
687	4
688	1
689	2
690	4
691	6
692	1
693	3
694	7
695	7
696	1
697	5
698	2
699	2
700	4
701	6
702	5
703	5
704	2
705	1
707	4
708	2
709	10
710	7
711	2
712	5
713	4
714	4
715	2
716	4
717	1
718	3
719	2
720	2
721	7
722	7
723	5
724	3
725	5
726	5
727	2
728	3
729	5
730	2
731	2
732	3
733	4
734	2
735	5
736	6
737	3
738	2
739	7
740	3
741	3
742	5
743	3
744	6
745	4
746	6
747	2
748	9
750	4
751	3
752	7
753	2
754	4
755	3
756	3
757	1
758	4
759	2
760	2
761	4
762	6
763	3
764	5
765	7
766	1
767	2
768	2
769	7
770	4
771	3
772	2
773	1
774	2
775	2
776	2
777	1
778	4
779	1
780	1
781	2
782	1
783	1
784	3
785	3
786	3
787	1
788	4
789	3
790	2
791	3
792	2
793	3
794	6
795	7
796	3
797	4
798	3
799	3
800	5
801	4
802	3
803	4
804	3
805	4
806	1
807	5
808	4
809	1
810	1
811	2
812	4
814	4
815	2
816	5
817	4
818	2
819	5
820	4
821	3
822	7
823	5
824	2
825	4
826	3
827	2
828	1
829	3
830	7
831	4
832	2
833	3
834	2
835	3
836	4
837	3
838	6
839	3
840	3
841	3
842	4
843	3
844	1
845	2
846	7
848	2
849	5
850	2
851	3
852	2
853	1
854	3
855	5
856	3
857	1
858	4
859	4
860	2
861	3
862	3
863	1
864	4
865	4
866	4
868	4
869	2
870	3
871	5
872	6
873	9
874	3
875	4
876	5
877	4
878	2
879	1
880	5
881	3
882	3
883	2
884	4
885	7
886	6
887	4
888	2
889	5
890	4
891	3
892	3
893	3
894	6
895	3
896	4
897	6
898	5
901	4
902	3
903	5
904	2
905	1
906	5
907	7
908	2
909	4
910	8
911	4
912	2
913	8
914	4
915	4
916	1
917	2
918	3
919	2
920	2
922	2
923	9
924	7
925	1
926	4
927	12
928	7
929	6
930	4
931	1
932	3
933	4
934	3
935	3
936	6
937	6
938	4
939	5
940	3
941	4
942	4
943	5
944	4
945	3
946	6
947	1
948	6
949	1
950	3
951	3
952	3
954	5
955	5
956	2
957	5
958	6
959	2
960	3
962	4
963	1
964	3
965	4
966	5
967	3
968	3
969	2
970	3
971	8
972	4
973	7
974	10
975	3
976	5
977	4
978	3
979	9
980	4
981	5
982	6
983	1
984	5
985	6
986	6
987	9
988	3
989	3
990	2
991	5
992	7
993	7
994	4
995	5
996	1
997	4
998	5
999	4
1000	2
1001	6
1002	6
1003	1
1004	4
1005	8
1006	4
1007	5
1008	6
1009	5
1010	5
1011	5
1012	6
1013	5
1014	5
1015	2
1016	2
1017	3
1018	5
1019	3
1020	2
1021	9
1022	4
1023	3
1024	3
1025	7
1026	5
1027	2
1028	4
1029	3
1030	3
1031	9
1032	7
1033	4
1034	4
1035	4
1036	7
1037	8
1038	7
1039	6
1040	6
1041	3
1042	2
1043	6
1044	4
1045	2
1046	4
1047	8
1048	9
1049	4
1050	7
1051	11
1052	7
1053	8
1054	7
1055	8
1056	3
1057	6
1058	8
1059	7
1060	6
1061	5
1062	1
1063	4
1064	9
1065	4
1066	5
1067	5
1068	10
1069	4
1070	7
1071	9
1072	8
1073	7
1074	4
1075	6
1076	6
1077	5
1078	7
1079	3
1080	7
1081	1
1082	5
1083	5
1084	7
1085	9
1086	5
1087	7
1088	5
1089	11
1090	8
1091	13
1092	8
1093	10
1094	7
1095	8
1096	10
1097	17
1098	5
1099	2
1100	9
1101	3
1102	10
1103	7
1104	4
1105	7
1106	6
1107	7
1108	6
1109	5
1110	4
1111	8
1112	4
1113	4
1114	8
1115	5
1116	4
1117	4
1118	7
1119	6
1120	4
1121	10
1122	5
1123	10
1124	11
1125	6
1126	10
1127	4
1128	6
1129	7
1130	10
1131	4
1132	8
1133	7
1134	9
1135	3
1136	5
1137	8
1138	10
1139	9
1140	3
1141	3
1142	7
1143	10
1144	12
1145	6
1146	8
1147	12
1148	5
1149	11
1150	7
1151	10
1152	6
1153	6
1154	7
1155	2
1156	5
1157	5
1158	11
1159	9
1160	6
1161	8
1162	6
1163	9
1164	6
1165	6
1166	8
1167	6
1168	11
1169	11
1170	7
1171	11
1172	8
1173	5
1174	10
1175	2
1176	7
1177	6
1178	7
1179	5
1180	5
1181	7
1182	5
1183	8
1184	5
1185	7
1186	9
1187	10
1188	8
1189	5
1190	4
1191	10
1192	10
1193	5
1194	11
1195	12
1196	7
1197	4
1198	8
1199	14
1200	14
1201	6
1202	5
1203	13
1204	4
1205	8
1206	9
1207	7
1208	14
1209	8
1210	9
1211	7
1212	9
1213	7
1214	10
1215	7
1216	9
1217	6
1218	8
1219	8
1220	9
1221	5
1222	9
1223	8
1224	14
1225	8
1226	8
1227	14
1228	7
1230	11
1231	10
1232	7
1233	19
1234	8
1235	7
1236	7
1237	8
1238	7
1239	15
1240	10
1241	5
1242	8
1243	11
1244	5
1245	7
1246	8
1247	9
1248	15
1249	7
1250	7
1251	11
1252	11
1253	19
1254	9
1255	12
1256	10
1257	7
1258	14
1259	14
1260	10
1261	8
1262	5
1263	8
1264	15
1265	8
1266	8
1267	11
1268	4
1269	9
1270	8
1271	11
1272	7
1273	10
1274	7
1275	12
1276	9
1277	18
1278	5
1279	10
1280	13
1281	11
1282	12
1283	12
1284	7
1285	7
1286	4
1287	6
1288	7
1289	8
1290	14
1291	3
1292	8
1293	7
1294	6
1295	10
1296	16
1297	8
1298	9
1299	15
1300	4
1301	9
1302	7
1303	10
1304	6
1305	9
1306	16
1307	7
1308	15
1309	15
1310	9
1311	14
1312	13
1313	18
1314	11
1315	11
1316	9
1317	9
1318	10
1319	17
1320	9
1321	14
1322	12
1323	11
1324	13
1325	9
1326	9
1327	13
1328	6
1329	10
1330	13
1331	15
1332	9
1333	7
1334	8
1335	7
1336	13
1337	10
1338	4
1339	12
1340	11
1341	16
1342	7
1343	11
1344	13
1345	13
1346	11
1347	18
1348	13
1349	3
1350	14
1351	10
1352	10
1353	9
1354	10
1355	15
1356	9
1357	11
1358	8
1359	10
1360	11
1361	13
1362	17
1363	14
1364	11
1365	6
1366	11
1367	6
1368	12
1369	10
1370	5
1371	8
1372	8
1373	5
1374	8
1375	6
1376	12
1377	13
1378	6
1379	9
1380	15
1381	18
1382	11
1383	9
1384	9
1385	10
1386	10
1387	8
1388	19
1389	5
1390	12
1391	8
1392	11
1393	7
1394	15
1395	11
1396	12
1397	12
1398	10
1399	12
1400	14
1401	15
1402	10
1403	13
1404	11
1405	14
1406	8
1407	8
1408	16
1409	11
1410	19
1411	10
1412	9
1413	11
1414	14
1415	9
1416	7
1417	15
1418	14
1419	17
1420	8
1421	9
1422	13
1423	14
1424	14
1425	7
1426	9
1427	11
1428	6
1429	11
1430	10
1431	4
1432	10
1433	8
1434	12
1435	7
1436	13
1437	12
1438	17
1439	18
1440	15
1441	7
1442	13
1443	10
1444	11
1445	12
1446	11
1447	18
1448	10
1449	17
1450	13
1451	6
1452	15
1453	9
1454	14
1455	10
1456	13
1457	12
1458	11
1459	14
1460	8
1461	9
1462	12
1463	11
1464	14
1465	8
1466	12
1467	11
1468	11
1469	16
1470	13
1471	13
1472	10
1473	7
1474	12
1475	8
1476	18
1477	9
1478	16
1479	11
1480	6
1481	13
1482	7
1483	13
1484	9
1485	13
1486	15
1487	13
1488	6
1489	7
1490	16
1491	14
1492	16
1493	17
1494	14
1495	12
1496	8
1497	13
1498	15
1499	13
1500	11
1501	10
1502	10
1503	7
1504	12
1505	8
1506	9
1507	5
1508	6
1509	6
1510	18
1511	12
1512	10
1513	15
1514	15
1515	7
1516	11
1517	8
1518	12
1519	7
1520	13
1521	15
1522	14
1523	9
1524	3
1525	10
1526	12
1527	12
1528	7
1529	11
1530	13
1531	15
1532	14
1533	12
1534	13
1535	11
1536	14
1537	5
1538	13
1539	7
1540	10
1541	14
1542	12
1543	13
1544	16
1545	9
1546	9
1547	12
1548	15
1549	9
1550	10
1551	16
1552	13
1553	4
1554	14
1555	10
1556	21
1557	6
1558	7
1559	9
1560	10
1561	12
1562	10
1563	10
1564	13
1565	11
1566	7
1567	10
1568	5
1569	18
1570	10
1571	14
1572	12
1573	17
1574	12
1575	13
1576	9
1577	12
1578	12
1579	10
1580	9
1581	15
1582	17
1583	14
1584	12
1585	14
1586	12
1587	10
1588	18
1589	8
1590	13
1591	12
1592	8
1593	20
1594	9
1595	15
1596	13
1597	9
1598	10
1599	12
1600	14
1601	11
1602	9
1603	11
1604	12
1605	16
1606	20
1607	18
1608	13
1609	9
1610	14
1611	13
1612	13
1613	10
1614	16
1615	8
1616	8
1617	11
1618	7
1619	9
1620	12
1621	11
1622	14
1623	8
1624	20
1625	15
1626	8
1627	19
1628	18
1629	11
1630	10
1631	12
1632	8
1633	7
1634	16
1635	11
1636	16
1637	9
1638	9
1639	7
1640	7
1641	4
1642	15
1643	18
1644	15
1645	9
1646	13
1647	7
1648	8
1649	13
1650	7
1651	14
1652	13
1653	11
1654	9
1655	12
1656	10
1657	21
1658	6
1659	12
1660	9
1661	10
1662	8
1663	17
1664	10
1665	13
1666	8
1667	4
1668	6
1669	14
1670	7
1671	11
1672	10
1673	16
1674	15
1675	12
1676	15
1677	10
1678	17
1679	9
1680	10
1681	8
1682	11
1683	17
1684	14
1685	15
1686	9
1687	11
1688	7
1689	8
1690	22
1691	19
1692	18
1693	9
1694	10
1695	7
1696	18
1697	11
1698	6
1699	8
1700	10
1701	12
1702	12
1703	14
1704	23
1705	6
1706	13
1707	3
1708	18
1709	13
1710	13
1711	18
1712	15
1713	9
1714	13
1715	7
1716	11
1717	14
1718	26
1719	14
1720	5
1721	13
1722	9
1723	17
1724	10
1725	9
1726	15
1727	10
1728	14
1729	11
1730	14
1731	6
1732	11
1733	15
1734	11
1735	11
1736	11
1737	12
1738	12
1739	12
1740	13
1741	15
1742	6
1743	13
1744	12
1745	14
1746	11
1747	15
1748	7
1749	7
1750	10
1751	15
1752	9
1753	10
1754	7
1755	11
1756	13
1757	18
1758	16
1759	13
1760	10
1761	17
1762	11
1763	9
1764	8
1765	10
1766	9
1767	9
1768	12
1769	6
1770	5
1771	9
1772	17
1773	3
1774	16
1775	11
1776	19
1777	15
1778	17
1779	8
1780	11
1781	10
1782	12
1783	9
1784	16
1785	8
1786	12
1787	6
1788	14
1789	11
1790	19
1791	10
1792	12
1793	14
1794	13
1795	6
1796	14
1797	16
1798	7
1799	10
1800	7
1801	7
1802	9
1803	9
1804	11
1805	12
1806	9
1807	11
1808	10
1809	7
1810	15
1811	12
1812	14
1813	10
1814	16
1815	9
1816	12
1817	16
1818	12
1819	10
1820	8
1821	16
1822	12
1823	10
1824	7
1825	9
1826	12
1827	9
1828	16
1829	18
1830	13
1831	9
1832	10
1833	16
1834	13
1835	11
1836	5
1837	9
1838	4
1839	13
1840	13
1841	9
1842	7
1843	10
1844	16
1845	17
1846	11
1847	12
1848	10
1849	7
1850	8
1851	13
1852	7
1853	11
1854	6
1855	9
1856	9
1857	10
1858	15
1859	17
1860	6
1861	15
1862	9
1863	13
1864	10
1865	10
1866	11
1867	5
1868	15
1869	19
1870	10
1871	15
1872	9
1873	12
1874	14
1875	11
1876	12
1877	6
1878	14
1879	15
1880	14
1881	9
1882	12
1883	6
1884	10
1885	6
1886	11
1887	8
1888	11
1889	10
1890	13
1891	12
1892	17
1893	15
1894	9
1895	14
1896	10
1897	8
1898	20
1899	16
1900	15
1901	15
1902	16
1903	8
1904	8
1905	9
1906	11
1907	9
1908	9
1909	11
1910	8
1911	11
1912	11
1913	11
1914	12
1915	6
1916	9
1917	12
1918	12
1919	9
1920	7
1921	11
1922	7
1923	7
1924	12
1925	10
1926	10
1927	16
1928	9
1929	9
1930	10
1931	9
1932	14
1933	10
1934	9
1935	5
1936	5
1937	14
1938	12
1939	12
1940	13
1941	12
1942	14
1943	11
1944	10
1945	10
1946	10
1947	14
1948	1
1949	10
1950	14
1951	13
1952	11
1953	8
1954	9
1955	16
1956	13
1957	5
1958	9
1959	12
1960	12
1961	9
1962	8
1963	12
1964	13
1965	14
1966	14
1967	8
1968	6
1969	15
1970	13
1971	10
1972	16
1973	12
1974	3
1975	9
1976	4
1977	12
1978	12
1979	3
1980	6
1981	8
1982	10
1983	4
1984	7
1985	11
1986	7
1987	5
1988	8
1989	7
1990	7
1991	13
1992	11
1993	3
1994	9
1995	6
1996	13
1997	5
1998	5
1999	7
2000	13
2001	7
2002	7
2003	8
2004	8
2005	12
2006	6
2007	8
2008	5
2009	5
2010	5
2011	6
2012	5
2013	12
2014	10
2015	14
2016	11
2017	8
2018	13
2019	9
2020	5
2021	11
2022	10
2023	11
2024	5
2025	8
2026	5
2027	4
2028	6
2029	4
2030	8
2031	5
2032	4
2033	7
2034	8
2035	4
2036	4
2037	5
2038	1
2039	3
2040	5
2041	12
2042	4
2043	4
2044	4
2045	5
2046	8
2047	1
2048	2
2049	5
2050	8
2051	7
2052	7
2053	5
2054	6
2055	4
2056	5
2057	7
2058	3
2059	1
2060	5
2061	9
2062	3
2063	6
2064	7
2065	8
2066	10
2067	1
2068	3
2069	9
2070	4
2071	3
2072	11
2073	6
2074	6
2075	7
2076	3
2077	5
2078	6
2079	6
2080	3
2081	7
2082	6
2083	2
2084	5
2085	8
2086	4
2087	3
2088	3
2089	4
2090	3
2091	2
2092	11
2093	11
2094	1
2095	8
2096	6
2097	2
2098	4
2099	2
2100	5
2101	6
2102	5
2103	6
2104	3
2105	5
2106	7
2107	6
2108	4
2109	6
2110	9
2111	3
2112	4
2113	2
2114	3
2115	1
2116	6
2117	6
2118	3
2119	7
2120	7
2121	5
2122	1
2123	5
2124	4
2125	2
2126	3
2127	3
2128	1
2129	3
2130	3
2131	3
2132	1
2133	4
2134	8
2135	3
2136	3
2137	4
2138	9
2139	9
2140	11
2141	6
2142	7
2143	2
2145	4
2146	7
2147	4
2148	1
2149	5
2150	2
2151	5
2152	6
2153	4
2154	5
2155	3
2156	5
2157	3
2158	4
2159	3
2160	2
2161	5
2162	2
2163	3
2164	3
2165	3
2166	4
2167	4
2168	1
2169	5
2170	4
2171	1
2172	5
2173	2
2174	4
2175	6
2176	3
2177	1
2178	4
2179	5
2180	1
2181	1
2182	5
2183	7
2184	5
2185	7
2186	5
2187	4
2188	4
2189	6
2190	11
2191	4
2192	4
2193	4
2194	4
2195	1
2196	2
2197	5
2198	5
2199	4
2200	8
2201	13
2202	5
2203	9
2204	4
2205	4
2206	7
2207	1
2208	4
2209	2
2210	2
2211	4
2212	1
2213	5
2214	4
2215	6
2216	1
2217	1
2218	3
2219	6
2220	3
2221	8
2222	7
2223	3
2224	2
2225	2
2226	4
2227	5
2228	4
2229	1
2231	3
2232	5
2234	2
2236	3
2237	2
2238	2
2239	2
2240	3
2241	6
2242	7
2243	2
2244	4
2245	5
2246	1
2247	4
2248	5
2249	2
2250	4
2251	2
2252	3
2253	6
2254	1
2255	2
2256	1
2257	3
2258	5
2259	1
2260	1
2261	3
2262	6
2263	4
2264	2
2265	7
2267	1
2268	5
2269	4
2270	1
2271	7
2273	5
2274	2
2275	5
2276	4
2277	3
2278	2
2279	4
2280	3
2281	4
2282	3
2283	5
2284	5
2285	2
2286	3
2287	4
2288	3
2289	7
2290	2
2291	9
2292	3
2293	3
2294	4
2295	6
2296	8
2297	2
2298	2
2299	4
2300	3
2301	5
2302	1
2303	5
2304	7
2305	3
2306	2
2307	6
2308	7
2309	4
2310	3
2311	5
2312	7
2313	7
2314	4
2315	5
2316	2
2317	5
2318	2
2319	5
2320	5
2321	2
2322	4
2323	4
2324	3
2325	6
2326	4
2327	4
2328	3
2329	6
2330	5
2331	3
2332	5
2333	7
2334	5
2335	3
2336	4
2337	4
2338	4
2339	3
2340	2
2341	2
2342	6
2343	6
2344	5
2345	7
2346	4
2347	5
2348	5
2349	6
2350	3
2351	8
2352	6
2353	6
2354	3
2355	1
2356	2
2357	4
2358	5
2359	2
2360	1
2361	2
2362	3
2363	3
2364	2
2365	4
2366	2
2367	5
2368	9
2369	3
2370	5
2371	4
2372	2
2373	2
2374	5
2375	5
2376	5
2377	1
2378	3
2379	9
2380	3
2381	4
2382	4
2383	3
2384	3
2385	1
2386	7
2387	1
2388	8
2389	2
2390	4
2391	3
2393	9
2394	13
2395	5
2396	3
2397	7
2398	8
2399	4
2400	7
2401	2
2402	4
2403	2
2404	3
2405	13
2406	20
2407	7
2408	8
2409	7
2410	8
2411	3
2412	4
2413	3
2414	8
2415	4
2416	3
2417	5
2418	4
2419	4
2420	4
2421	3
2422	1
2423	8
2424	4
2425	4
2426	3
2427	7
2428	9
2429	3
2430	3
2431	6
2432	4
2433	3
2434	4
2435	5
2436	4
2437	5
2438	8
2439	1
2440	7
2441	2
2442	4
2443	2
2444	5
2445	4
2446	3
2447	2
2448	5
2449	4
2450	11
2451	9
2452	5
2453	6
2455	2
2456	7
2457	6
2458	12
2459	3
2460	1
2461	4
2462	7
2463	7
2464	4
2465	9
2466	5
2467	3
2468	8
2469	7
2470	5
2471	9
2472	6
2473	5
2474	4
2475	9
2476	7
2477	7
2478	6
2479	8
2480	7
2481	7
2482	6
2483	3
2484	6
2485	3
2486	10
2487	8
2488	9
2489	3
2490	10
2491	4
2492	9
2493	8
2494	9
2495	3
2496	5
2497	10
2498	8
2499	8
2500	7
2501	6
2502	5
2503	7
2504	12
2505	9
2506	5
2507	6
2508	4
2509	4
2510	10
2511	4
2512	9
2513	5
2514	15
2515	3
2516	7
2517	2
2518	5
2519	7
2520	7
2521	7
2522	14
2523	8
2524	2
2525	2
2526	6
2527	12
2528	4
2529	12
2530	8
2531	5
2532	10
2533	5
2534	6
2535	2
2536	10
2537	8
2538	6
2539	7
2540	7
2541	8
2542	7
2543	8
2544	10
2545	6
2546	10
2547	4
2548	10
2549	6
2550	9
2551	7
2552	4
2553	11
2554	6
2555	8
2556	3
2557	9
2558	10
2559	8
2560	6
2561	11
2562	9
2563	12
2564	4
2565	6
2566	13
2567	10
2568	5
2569	6
2570	10
2571	13
2572	11
2573	16
2574	11
2575	9
2576	8
2577	12
2578	15
2579	12
2580	10
2581	9
2582	13
2583	5
2584	10
2585	9
2586	4
2587	12
2588	8
2589	10
2590	11
2591	5
2592	5
2593	5
2594	11
2595	9
2596	11
2597	8
2598	14
2599	9
2600	6
2601	17
2602	12
2603	12
2604	10
2605	8
2606	7
2607	2
2608	11
2609	13
2610	4
2611	14
2612	14
2613	15
2614	12
2615	9
2616	9
2617	7
2618	15
2619	12
2620	12
2621	12
2622	6
2623	12
2624	11
2625	13
2626	8
2627	11
2628	10
2629	16
2630	9
2631	11
2632	18
2633	12
2634	13
2635	13
2636	11
2637	12
2638	7
2639	5
2640	10
2641	9
2642	9
2643	15
2644	7
2645	9
2646	15
2647	8
2648	9
2649	13
2650	9
2651	7
2652	6
2653	7
2654	6
2655	12
2656	7
2657	9
2658	13
2659	10
2660	6
2661	18
2662	13
2663	9
2664	7
2665	6
2666	5
2667	7
2668	11
2669	11
2670	11
2671	8
2672	13
2673	14
2674	10
2675	10
2676	10
2677	13
2678	12
2679	4
2680	3
2681	4
2682	7
2683	14
2684	8
2685	16
2686	18
2687	12
2688	11
2689	13
2690	10
2691	10
2692	5
2693	8
2694	8
2695	15
2696	14
2697	11
2698	14
2699	15
2700	20
2701	14
2702	10
2703	13
2704	13
2705	8
2706	10
2707	15
2708	11
2709	6
2710	8
2711	12
2712	6
2713	9
2714	11
2715	12
2716	16
2717	12
2718	16
2719	11
2720	9
2721	14
2722	9
2723	8
2724	13
2725	12
2726	9
2727	11
2728	7
2729	12
2730	13
2731	12
2732	17
2733	13
2734	7
2735	15
2736	12
2737	12
2738	13
2739	10
2740	4
2741	14
2742	12
2743	9
2744	11
2745	15
2746	5
2747	10
2748	10
2749	6
2750	4
2751	12
2752	11
2753	15
2754	15
2755	9
2756	20
2757	6
2758	9
2759	14
2760	9
2761	10
2762	4
2763	11
2764	9
2765	9
2766	13
2767	14
2768	10
2769	13
2770	13
2771	10
2772	11
2773	8
2774	16
2775	15
2776	8
2777	14
2778	14
2779	9
2780	11
2781	15
2782	10
2783	14
2784	10
2785	10
2786	11
2787	15
2788	10
2789	15
2790	13
2791	9
2792	9
2793	12
2794	12
2795	9
2796	12
2797	12
2798	13
2799	11
2800	12
2801	16
2802	11
2803	10
2804	7
2805	15
2806	12
2807	11
2808	15
2809	11
2810	11
2811	13
2812	9
2813	10
2814	10
2815	10
2816	7
2817	17
2818	12
2819	9
2820	11
2821	15
2822	6
2823	11
2824	7
2825	8
2826	15
2827	13
2828	7
2829	10
2830	9
2831	5
2832	6
2833	7
2834	10
2835	10
2836	15
2837	7
2838	11
2839	9
2840	4
2841	12
2842	12
2843	12
2844	17
2845	19
2846	11
2847	13
2848	7
2849	13
2850	15
2851	15
2852	10
2853	10
2854	12
2855	12
2856	10
2857	12
2858	14
2859	13
2860	5
2861	14
2862	17
2863	13
2864	12
2865	17
2866	13
2867	12
2868	18
2869	8
2870	18
2871	9
2872	16
2873	26
2874	8
2875	8
2876	16
2877	10
2878	12
2879	8
2880	10
2881	10
2882	9
2883	15
2884	11
2885	10
2886	12
2887	16
2888	12
2889	9
2890	13
2891	15
2892	14
2893	12
2894	16
2895	8
2896	12
2897	14
2898	10
2899	9
2900	12
2901	10
2902	15
2903	13
2904	11
2905	13
2906	15
2907	17
2908	10
2909	17
2910	12
2911	14
2912	10
2913	22
2914	16
2915	9
2916	12
2917	13
2918	13
2919	6
2920	14
2921	15
2922	10
2923	14
2924	7
2925	11
2926	16
2927	10
2928	13
2929	13
2930	18
2931	14
2932	11
2933	7
2934	12
2935	13
2936	11
2937	10
2938	11
2939	16
2940	16
2941	13
2942	14
2943	11
2944	17
2945	10
2946	12
2947	16
2948	8
2949	14
2950	7
2951	5
2952	15
2953	10
2954	19
2955	13
2956	14
2957	14
2958	7
2959	5
2960	11
2961	11
2962	13
2963	15
2964	13
2965	15
2966	20
2967	9
2968	8
2969	12
2970	10
2971	9
2972	9
2973	13
2974	13
2975	16
2976	17
2977	12
2978	15
2979	11
2980	9
2981	10
2982	15
2983	12
2984	11
2985	13
2986	20
